created_at,utc_offset,text,tweet_url,screen_name,name,retweet_count,favorite_count
Sat May 20 20:52:53 +0000 2017,-14400,State of emergency declared in Indiana county over flash flooding https://t.co/O2hWCfvvuu https://t.co/S0AwulZ9Kf,https://twitter.com/ABC/status/866034013009588224,ABC,ABC News,102,99
Sat May 20 20:47:11 +0000 2017,-14400,"Senior White House staff, some holding swords, participate in elaborate opening ceremony in Saudi Arabia… https://t.co/y46400Pn0m",https://twitter.com/ABC/status/866032578196799488,ABC,ABC News,208,315
Sat May 20 20:35:48 +0000 2017,-14400,"Texas House approves tough new limits on abortion, after Supreme Court gutted many restrictions passed in 2013… https://t.co/DTX6npTXrw",https://twitter.com/ABC/status/866029715198545920,ABC,ABC News,69,100
Sat May 20 20:18:10 +0000 2017,-14400,Chris Cornell fans hold vigil outside Detroit concert venue where Soundgarden performed Wednesday night… https://t.co/7P2UFUhRgJ,https://twitter.com/ABC/status/866025275200606208,ABC,ABC News,77,178
Sat May 20 20:00:17 +0000 2017,-14400,"Man taken into custody after causing “disturbance” that alarmed flight attendants, off-duty LAPD officer on flight… https://t.co/vQGqZDOaXb",https://twitter.com/ABC/status/866020775257661440,ABC,ABC News,58,69
Sat May 20 19:37:05 +0000 2017,-14400,Police find body of 20-year-old Cornell University student missing for more than two days; foul play not suspected… https://t.co/jwqt6yzf4b,https://twitter.com/ABC/status/866014936971005952,ABC,ABC News,37,56
Sat May 20 19:09:44 +0000 2017,-14400,Two middle school teachers dismissed after student with ADHD receives award for 'Most Likely to Not Pay Attention'… https://t.co/VPnVkXhebb,https://twitter.com/ABC/status/866008053191258112,ABC,ABC News,188,270
Sat May 20 18:48:51 +0000 2017,-14400,French far-right leader Marine Le Pen announces she'll run for parliament after defeat in presidential contest.… https://t.co/VcOi1njxaN,https://twitter.com/ABC/status/866002798969856000,ABC,ABC News,93,157
Sat May 20 18:20:55 +0000 2017,-14400,Position of special counsel gives former FBI Dir. Mueller great deal of freedom to conduct Russia probe… https://t.co/BIZsPPdFTj,https://twitter.com/ABC/status/865995771447058433,ABC,ABC News,75,173
Sat May 20 18:01:16 +0000 2017,-14400,Father fighting deportation has lived in a Philadelphia church for six months to keep his family together… https://t.co/4edVkfReNG,https://twitter.com/ABC/status/865990822310928385,ABC,ABC News,80,160
Sat May 20 17:54:53 +0000 2017,-14400,Pres. Trump dances along with boisterous welcome ceremony in Saudi Arabia https://t.co/QuQLFCahdQ https://t.co/F6Ay54E7hJ,https://twitter.com/ABC/status/865989219788791809,ABC,ABC News,1982,2750
Sat May 20 17:40:25 +0000 2017,-14400,"OKC center Enes Kanter says he has been detained in Romania after his passport was ""canceled"" by Turkish embassy https://t.co/qhaSCCkiAF",https://twitter.com/ABC/status/865985576046133249,ABC,ABC News,333,154
Sat May 20 17:23:05 +0000 2017,-14400,"1,000 people join gay pride march in Bucharest against initiative that could amend Romanian constitution… https://t.co/wo13hSjpE6",https://twitter.com/ABC/status/865981213525364736,ABC,ABC News,76,189
Sat May 20 17:20:46 +0000 2017,-14400,"NEW: White House releases ""Joint Strategic Vision Declaration"" between US, Saudi Arabia following day of meetings… https://t.co/I7stCjVUwF",https://twitter.com/ABC/status/865980631465037825,ABC,ABC News,95,77
Sat May 20 22:45:31 +0000 2017,-14400,Here's how to make a watch https://t.co/XlUPphjzks https://t.co/DeYnyUP4Tt,https://twitter.com/business/status/866062359550468097,business,Bloomberg,9,13
Sat May 20 22:41:21 +0000 2017,-14400,Here's your chance to design a new trade app https://t.co/XDjM2Hm6dn https://t.co/8M5ruBCfC0,https://twitter.com/business/status/866061310630428673,business,Bloomberg,8,8
Sat May 20 22:36:56 +0000 2017,-14400,This suitmaking startup is reinventing a preppy staple https://t.co/nKu1HI8aXz https://t.co/FP930Tmari,https://twitter.com/business/status/866060198452047872,business,Bloomberg,16,25
Sat May 20 22:32:28 +0000 2017,-14400,China's demographic time bomb woes are worsening as women opt for work over kids https://t.co/sNUjesH2kT https://t.co/8c1NnF6q8W,https://twitter.com/business/status/866059071937490944,business,Bloomberg,24,23
Sat May 20 22:28:00 +0000 2017,-14400,"From soap to chocolate, each of us consumes 17 pounds of palm oil each year https://t.co/LRRmknVLAo https://t.co/IBiJzDkGFI",https://twitter.com/business/status/866057948052803585,business,Bloomberg,31,20
Sat May 20 22:21:38 +0000 2017,-14400,"Brazilian president Michel Temer wants the probe against him halted, saying evidence has been doctored… https://t.co/61bjtRojaw",https://twitter.com/business/status/866056346881462273,business,Bloomberg,14,9
Sat May 20 22:19:01 +0000 2017,-14400,The insiders’ guide to some of Asia’s best cities https://t.co/18u4xlHbw5 https://t.co/lojjZR26hZ,https://twitter.com/business/status/866055688858071040,business,Bloomberg,8,14
Sat May 20 21:49:53 +0000 2017,-14400,We know where all the money is hiding - plus the other stories that shaped this week https://t.co/PBzL8uetDs https://t.co/oBYawNUQTb,https://twitter.com/business/status/866048356300111872,business,Bloomberg,14,12
Sat May 20 21:48:32 +0000 2017,-14400,6 perfect rum drinks that will quench your thirst all summer long https://t.co/VwijGQKErd https://t.co/BCon1oF9IP,https://twitter.com/business/status/866048015760601089,business,Bloomberg,11,16
Sat May 20 21:38:50 +0000 2017,-14400,"Patriotism is about how we respond when our founding values are tested, @mikebloomberg writes… https://t.co/lgqpvVGYyk",https://twitter.com/business/status/866045577196437504,business,Bloomberg,37,59
Sat May 20 21:33:40 +0000 2017,-14400,Obamacare helped Americans detect cancer earlier https://t.co/o62qOqr5nk https://t.co/EOVL0lVRpg,https://twitter.com/business/status/866044276639236102,business,Bloomberg,53,67
Sat May 20 21:28:29 +0000 2017,-14400,Wharton’s online policy simulator isn’t just for wonks https://t.co/of2MUt5hJN https://t.co/V0QDCt4F1V,https://twitter.com/business/status/866042972374278144,business,Bloomberg,16,25
Sat May 20 21:14:40 +0000 2017,-14400,"Forget everything you know about the Negroni, and try one of these https://t.co/dmWttPg8MK https://t.co/Pj45Ur7184",https://twitter.com/business/status/866039494105071617,business,Bloomberg,8,29
Sat May 20 21:10:07 +0000 2017,-14400,You now need nearly perfect credit for a home loan https://t.co/sZA930dlQ2 https://t.co/pJwr2hsHD8,https://twitter.com/business/status/866038349668241408,business,Bloomberg,23,34
Sat May 20 20:56:11 +0000 2017,-14400,Titanic wreckage could fetch close to $220 million at an auction this year https://t.co/AXk6Gaj2zQ https://t.co/9heG8n2S8k,https://twitter.com/business/status/866034843989233667,business,Bloomberg,33,53
Sat May 20 20:26:09 +0000 2017,-14400,Who says you need tax breaks for retirement saving? https://t.co/kB4u1GYUIF https://t.co/5ij1o8BEFc,https://twitter.com/business/status/866027286511984645,business,Bloomberg,9,14
Sat May 20 20:17:20 +0000 2017,-14400,2 easy (but crucial) steps for making the best burgers at home https://t.co/fhf3OI3iv6 https://t.co/P6NIfDR9d4,https://twitter.com/business/status/866025068534607873,business,Bloomberg,31,100
Sat May 20 19:49:45 +0000 2017,-14400,We're past the halfway mark in Britain's election. So what's happened? Here's a quick guide https://t.co/pit6Njpobn https://t.co/id6k3cIOhw,https://twitter.com/business/status/866018126915399680,business,Bloomberg,34,25
Sat May 20 19:45:19 +0000 2017,-14400,21 countries are trying to cut oil output to ease the glut. Most didn’t manage it last month https://t.co/NXaCV0N5lo https://t.co/NqThdmHu32,https://twitter.com/business/status/866017009133383681,business,Bloomberg,68,48
Sat May 20 19:40:49 +0000 2017,-14400,What makes this photo worth $4 million? https://t.co/OUVgld035o https://t.co/O83zri3sbf,https://twitter.com/business/status/866015876696420352,business,Bloomberg,25,36
Sat May 20 22:49:35 +0000 2017,-14400,Does Komodo dragon blood hold the secret to killing superbugs? https://t.co/eUysFrar5j https://t.co/ONEXOHdlvK,https://twitter.com/BW/status/866063383543599105,BW,Businessweek,1,2
Sat May 20 22:45:32 +0000 2017,-14400,Etihad Airways’ $4 billion expansion hits turbulence https://t.co/5XLnSkfRJC https://t.co/00HJfVtnJ2,https://twitter.com/BW/status/866062362331275265,BW,Businessweek,2,7
Sat May 20 22:27:59 +0000 2017,-14400,"The barbarians are at Etsy’s hand-hewn, responsibly sourced gates https://t.co/XRdCnT2TVB https://t.co/v6dtXiGJBq",https://twitter.com/BW/status/866057947247464448,BW,Businessweek,5,3
Sat May 20 22:06:31 +0000 2017,-14400,This machine can map and zap multiple tumors at the same time https://t.co/HvX0K3JlwN https://t.co/wzjfk3IrKf,https://twitter.com/BW/status/866052544388362240,BW,Businessweek,12,19
Sat May 20 21:57:36 +0000 2017,-14400,It’s good to be the world’s 119th-ranked golfer https://t.co/uQ3DUHMxPt https://t.co/i4Ckh9JHhO,https://twitter.com/BW/status/866050299605245952,BW,Businessweek,3,7
Sat May 20 21:10:07 +0000 2017,-14400,"Unemployment in the U.S. is falling, so why isn’t pay rising? https://t.co/1RbO8zhnsz https://t.co/7o06dbUYpi",https://twitter.com/BW/status/866038348711907328,BW,Businessweek,4,9
Sat May 20 20:21:49 +0000 2017,-14400,Five classes that will teach you how to breathe better https://t.co/TKG6tEJ4R3 https://t.co/ljv9eiVQkM,https://twitter.com/BW/status/866026193551863809,BW,Businessweek,5,9
Sat May 20 19:58:53 +0000 2017,-14400,Waze is drifting into the carpool lane https://t.co/IUlsPzaR77 https://t.co/4zQhdvideM,https://twitter.com/BW/status/866020423972028418,BW,Businessweek,5,7
Sat May 20 19:31:45 +0000 2017,-14400,Why did a Chinese peroxide company pay $1 billion for a talking cat? https://t.co/vu2pP4yXXV https://t.co/aZZa1CfaWS,https://twitter.com/BW/status/866013596886724608,BW,Businessweek,14,5
Sat May 20 19:13:20 +0000 2017,-14400,"At Mary Barra’s GM, it’s profit before all else https://t.co/s1Jb0d8A8J https://t.co/muWv7w9V6h",https://twitter.com/BW/status/866008959739715586,BW,Businessweek,5,3
Sat May 20 18:27:50 +0000 2017,-14400,What would it actually take to impeach Trump? https://t.co/RCp74DJl9X https://t.co/YAW8KuLtI5,https://twitter.com/BW/status/865997511470850052,BW,Businessweek,15,16
Sat May 20 18:08:38 +0000 2017,-14400,Chinese industrial companies are scrambling to get into the gaming industry https://t.co/cZkZkOrfwV https://t.co/dNQBKiyvh9,https://twitter.com/BW/status/865992679771041792,BW,Businessweek,7,3
Sat May 20 17:43:49 +0000 2017,-14400,Neurofeedback could fight depression–or just empty your wallet https://t.co/wyak2zbaQi https://t.co/QRstef0zBF,https://twitter.com/BW/status/865986433458331649,BW,Businessweek,5,6
Sat May 20 17:35:32 +0000 2017,-14400,Merkel has the edge in September’s German elections https://t.co/5dpvkAFDRd https://t.co/mCbj6iST9q,https://twitter.com/BW/status/865984346964021250,BW,Businessweek,6,12
Sat May 20 16:50:44 +0000 2017,-14400,Six perfect rum drinks that will quench your thirst all summer long https://t.co/mr06Fqa46A https://t.co/De7S7g5L4F,https://twitter.com/BW/status/865973073991929856,BW,Businessweek,6,9
Sat May 20 15:59:58 +0000 2017,-14400,Nike’s 36-year quest for the transparent sole https://t.co/fT9JE7hyF8 https://t.co/0FSb8dqdo2,https://twitter.com/BW/status/865960299375067137,BW,Businessweek,4,4
Sat May 20 15:42:24 +0000 2017,-14400,Investors are thinking twice about deals with Trumps and Kushners https://t.co/xwJFf5aVTT https://t.co/JeKLz3w8lL,https://twitter.com/BW/status/865955878163419136,BW,Businessweek,6,7
Sat May 20 15:25:20 +0000 2017,-14400,Trump: what we saw is what we got https://t.co/8ZIr30W2g9 https://t.co/gAlBLJlD9l,https://twitter.com/BW/status/865951582130712576,BW,Businessweek,5,22
Sat May 20 14:13:07 +0000 2017,-14400,"At Mary Barra’s GM, it’s profit before all else https://t.co/gT8u7AZZOI https://t.co/QPF62gn7DC",https://twitter.com/BW/status/865933409012633600,BW,Businessweek,4,10
Sat May 20 13:13:21 +0000 2017,-14400,Five classes that will teach you how to breathe better https://t.co/aLzhEDFDXN https://t.co/EYbgMRIjvg,https://twitter.com/BW/status/865918368368533505,BW,Businessweek,4,11
Sat May 20 22:45:07 +0000 2017,-14400,6 weird things you never knew about kissing https://t.co/meS10dRPHy,https://twitter.com/TIME/status/866062258274750464,TIME,TIME,10,28
Sat May 20 22:30:11 +0000 2017,-14400,The science behind making the perfect cup of coffee https://t.co/UHH75Y66bO,https://twitter.com/TIME/status/866058500824326148,TIME,TIME,31,56
Sat May 20 22:15:01 +0000 2017,-14400,3 wine-ordering myths that just aren’t true https://t.co/XQBjrWCAf1,https://twitter.com/TIME/status/866054682829086721,TIME,TIME,21,28
Sat May 20 22:00:24 +0000 2017,-14400,How can I afford to live to 100? https://t.co/PzBzluLgLO,https://twitter.com/TIME/status/866051005238185984,TIME,TIME,19,49
Sat May 20 21:45:06 +0000 2017,-14400,"How to fall asleep, stay asleep and wake up refreshed, according to science https://t.co/mddqXfXgWz",https://twitter.com/TIME/status/866047152862179328,TIME,TIME,112,254
Sat May 20 21:30:13 +0000 2017,-14400,The 10 worst foods for your heart https://t.co/52GoknP3Jf,https://twitter.com/TIME/status/866043409315901446,TIME,TIME,59,81
Sat May 20 21:15:03 +0000 2017,-14400,18 behaviors of emotionally intelligent people https://t.co/GJt6AVbqRY,https://twitter.com/TIME/status/866039593401012224,TIME,TIME,106,201
Sat May 20 21:12:16 +0000 2017,-14400,"Freed Nigerian schoolgirls reunite with their families after 3 years
https://t.co/IYB24y8IkF",https://twitter.com/TIME/status/866038890938937350,TIME,TIME,167,307
Sat May 20 21:10:32 +0000 2017,-14400,"Justin Timberlake responds after Seth Rogen calls himself a less attractive lookalike
https://t.co/ymTAqE7Hgp",https://twitter.com/TIME/status/866038456195133442,TIME,TIME,17,87
Sat May 20 21:00:26 +0000 2017,-14400,How to avoid getting angry: 3 secrets from neuroscience https://t.co/GrdVHlJyCW,https://twitter.com/TIME/status/866035913171795968,TIME,TIME,51,111
Sat May 20 20:45:05 +0000 2017,-14400,Is there anything that can help my dog live longer? https://t.co/DGIpseKXTk,https://twitter.com/TIME/status/866032050041704448,TIME,TIME,31,60
Sat May 20 20:30:06 +0000 2017,-14400,How to avoid getting angry: 3 secrets from neuroscience https://t.co/4MLfKchveT,https://twitter.com/TIME/status/866028279270170624,TIME,TIME,76,140
Sat May 20 20:15:02 +0000 2017,-14400,Meet the writer-actress who wants to change the way female characters are written https://t.co/cgYXGFYqrv https://t.co/ESkR3cFG72,https://twitter.com/TIME/status/866024488596631553,TIME,TIME,34,122
Sat May 20 20:00:31 +0000 2017,-14400,"The 5 habits that will make you happy, according to science https://t.co/pG40SVZ9TF",https://twitter.com/TIME/status/866020832908374016,TIME,TIME,78,144
Sat May 20 19:54:26 +0000 2017,-14400,"Bands and music fans pay tribute to Chris Cornell
https://t.co/gSwtES02b2",https://twitter.com/TIME/status/866019303807733761,TIME,TIME,54,127
Sat May 20 19:45:03 +0000 2017,-14400,Do the child-free live longer? https://t.co/dxbge9Yq13,https://twitter.com/TIME/status/866016943119241218,TIME,TIME,37,47
Sat May 20 19:39:53 +0000 2017,-14400,NBA star Enes Kanter detained at Romanian airport after Turkish embassy cancels his passport https://t.co/qZcevkSoX0,https://twitter.com/TIME/status/866015641622503426,TIME,TIME,90,67
Sat May 20 19:30:14 +0000 2017,-14400,"""Why being socially awkward is actually awesome, according to science"" https://t.co/nLKil4tjCv",https://twitter.com/TIME/status/866013212407459841,TIME,TIME,134,262
Sat May 20 19:21:58 +0000 2017,-14400,"Read Mike Bloomberg's commencement address at Villanova
https://t.co/dHxDnP9zxq",https://twitter.com/TIME/status/866011132494045187,TIME,TIME,31,52
Sat May 20 19:15:04 +0000 2017,-14400,6 ways to strengthen a long-distance relationship https://t.co/nUyGJXayj9,https://twitter.com/TIME/status/866009394902962176,TIME,TIME,27,82
